date,name,type,value
09/01/2020 19:20:00,3B-03p,pH,8.19
09/01/2020 19:20:00,3B-04p,pH,7.88
09/01/2020 19:20:00,3B-05p,pH,8.19
09/01/2020 19:20:00,3B-06p,pH,7.9
09/01/2020 19:20:00,3A-07p,pH,8.21
09/01/2020 19:20:00,3A-08p,pH,7.96
09/01/2020 19:20:00,3B-08p,pH,7.98
09/01/2020 20:30:00,3A-01p,pH,8.22
09/01/2020 20:30:00,3A-02p,pH,7.82
09/01/2020 20:30:00,3A-03p,pH,8.17
09/01/2020 20:30:00,3A-04p,pH,7.58
09/01/2020 20:30:00,3A-05p,pH,8.23
09/01/2020 20:30:00,3A-06p,pH,7.88
09/01/2020 20:30:00,3B-07p,pH,8.33
09/01/2020 20:30:00,3B-01p,pH,8.34
09/01/2020 20:30:00,3B-02p,pH,7.63
09/01/2020 20:30:00,3B-03p,pH,8.22
09/01/2020 20:30:00,3B-04p,pH,7.91
09/01/2020 20:30:00,3B-05p,pH,8.19
09/01/2020 20:30:00,3B-06p,pH,7.91
09/01/2020 20:30:00,3A-07p,pH,8.22
09/01/2020 20:30:00,3A-08p,pH,7.96
09/01/2020 20:30:00,3B-08p,pH,7.95
09/01/2020 21:40:00,3A-01p,pH,8.2
09/01/2020 21:40:00,3A-02p,pH,7.84
09/01/2020 21:40:00,3A-03p,pH,8.15
09/01/2020 21:40:00,3A-04p,pH,7.37
09/01/2020 21:40:00,3A-05p,pH,8.23
09/01/2020 21:40:00,3A-06p,pH,7.9
09/01/2020 21:40:00,3B-07p,pH,8.32
09/01/2020 21:40:00,3B-01p,pH,8.34
09/01/2020 21:40:00,3B-02p,pH,7.85
09/01/2020 21:40:00,3B-03p,pH,8.18
09/01/2020 21:40:00,3B-04p,pH,7.77
09/01/2020 21:40:00,3B-05p,pH,8.18
09/01/2020 21:40:00,3B-06p,pH,7.96
09/01/2020 21:40:00,3A-07p,pH,8.21
09/01/2020 21:40:00,3A-08p,pH,7.92
09/01/2020 21:40:00,3B-08p,pH,7.91
09/01/2020 22:50:00,3A-01p,pH,8.2
09/01/2020 22:50:00,3A-02p,pH,7.85
09/01/2020 22:50:00,3A-03p,pH,8.17
09/01/2020 22:50:00,3A-04p,pH,7.91
09/01/2020 22:50:00,3A-05p,pH,8.23
09/01/2020 22:50:00,3A-06p,pH,7.88
09/01/2020 22:50:00,3B-07p,pH,8.31
09/01/2020 22:50:00,3B-01p,pH,8.34
09/01/2020 22:50:00,3B-02p,pH,7.83
09/01/2020 22:50:00,3B-03p,pH,8.18
09/01/2020 22:50:00,3B-04p,pH,7.79
09/01/2020 22:50:00,3B-05p,pH,8.17
09/01/2020 22:50:00,3B-06p,pH,7.93
09/01/2020 22:50:00,3A-07p,pH,8.21
09/01/2020 22:50:00,3A-08p,pH,7.94
09/01/2020 22:50:00,3B-08p,pH,7.97
09/02/2020 00:00:00,3A-01p,pH,8.17
09/02/2020 00:00:00,3A-02p,pH,7.82
09/02/2020 00:00:00,3A-03p,pH,8.07
09/02/2020 00:00:00,3A-04p,pH,7.17
09/02/2020 00:00:00,3A-05p,pH,8.18
09/02/2020 00:00:00,3A-06p,pH,7.84
09/02/2020 00:00:00,3B-07p,pH,8.29
09/02/2020 00:00:00,3B-01p,pH,8.27
09/02/2020 00:00:00,3B-02p,pH,7.5
09/02/2020 00:00:00,3B-03p,pH,8.03
09/02/2020 00:00:00,3B-04p,pH,7.64
09/02/2020 00:00:00,3B-05p,pH,8.13
09/02/2020 00:00:00,3B-06p,pH,7.9
09/02/2020 00:00:00,3A-07p,pH,8.18
09/02/2020 00:00:00,3A-08p,pH,7.92
09/02/2020 00:00:00,3B-08p,pH,7.95
09/02/2020 02:10:00,3A-01p,pH,8.18
09/02/2020 02:10:00,3A-02p,pH,7.89
09/02/2020 02:10:00,3A-03p,pH,8.08
09/02/2020 02:10:00,3A-04p,pH,7.6
09/02/2020 02:10:00,3A-05p,pH,8.18
09/02/2020 02:10:00,3A-06p,pH,7.83
09/02/2020 02:10:00,3B-07p,pH,8.28
09/02/2020 02:10:00,3B-01p,pH,8.26
09/02/2020 02:10:00,3B-02p,pH,7.69
09/02/2020 02:10:00,3B-03p,pH,8.02
09/02/2020 02:10:00,3B-04p,pH,7.86
09/02/2020 02:10:00,3B-05p,pH,8.11
09/02/2020 02:10:00,3B-06p,pH,7.9
09/02/2020 02:10:00,3A-07p,pH,8.17
09/02/2020 02:10:00,3A-08p,pH,7.8
09/02/2020 02:10:00,3B-08p,pH,7.96
09/02/2020 03:20:00,3A-01p,pH,8.18
09/02/2020 03:20:00,3A-02p,pH,7.89
09/02/2020 03:20:00,3A-03p,pH,8.09
09/02/2020 03:20:00,3A-04p,pH,7.22
09/02/2020 03:20:00,3A-05p,pH,8.18
09/02/2020 03:20:00,3A-06p,pH,7.82
09/02/2020 03:20:00,3B-07p,pH,8.27
09/02/2020 03:20:00,3B-01p,pH,8.27
09/02/2020 03:20:00,3B-02p,pH,7.62
09/02/2020 03:20:00,3B-03p,pH,8.05
09/02/2020 03:20:00,3B-04p,pH,7.78
09/02/2020 03:20:00,3B-05p,pH,8.09
09/02/2020 03:20:00,3B-06p,pH,7.9
09/02/2020 03:20:00,3A-07p,pH,8.17
09/02/2020 03:20:00,3A-08p,pH,7.91
09/02/2020 03:20:00,3B-08p,pH,7.99
09/02/2020 04:30:00,3A-01p,pH,8.14
09/02/2020 04:30:00,3A-02p,pH,7.87
09/02/2020 04:30:00,3A-03p,pH,8
09/02/2020 04:30:00,3A-04p,pH,7.62
09/02/2020 04:30:00,3A-05p,pH,8.17
09/02/2020 04:30:00,3A-06p,pH,7.8
09/02/2020 04:30:00,3B-07p,pH,8.27
09/02/2020 04:30:00,3B-01p,pH,8.24
09/02/2020 04:30:00,3B-02p,pH,7.53
09/02/2020 04:30:00,3B-03p,pH,7.96
09/02/2020 04:30:00,3B-04p,pH,7.79
09/02/2020 04:30:00,3B-05p,pH,8.09
09/02/2020 04:30:00,3B-06p,pH,7.82
09/02/2020 04:30:00,3A-07p,pH,8.15
09/02/2020 04:30:00,3A-08p,pH,7.91
09/02/2020 04:30:00,3B-08p,pH,7.97
09/02/2020 05:40:00,3A-01p,pH,8.14
09/02/2020 05:40:00,3A-02p,pH,7.87
09/02/2020 05:40:00,3A-03p,pH,8.01
09/02/2020 05:40:00,3A-04p,pH,7.86
09/02/2020 05:40:00,3A-05p,pH,8.17
09/02/2020 05:40:00,3A-06p,pH,7.8
09/02/2020 05:40:00,3B-07p,pH,8.26
09/02/2020 05:40:00,3B-01p,pH,8.24
09/02/2020 05:40:00,3B-02p,pH,7.88
09/02/2020 05:40:00,3B-03p,pH,7.99
09/02/2020 05:40:00,3B-04p,pH,7.92
09/02/2020 05:40:00,3B-05p,pH,8.07
09/02/2020 05:40:00,3B-06p,pH,7.91
09/02/2020 05:40:00,3A-07p,pH,8.13
09/02/2020 05:40:00,3A-08p,pH,7.87
09/02/2020 05:40:00,3B-08p,pH,7.91
09/02/2020 06:50:00,3A-01p,pH,8.13
09/02/2020 06:50:00,3A-02p,pH,7.84
09/02/2020 06:50:00,3A-03p,pH,8
09/02/2020 06:50:00,3A-04p,pH,7.43
09/02/2020 06:50:00,3A-05p,pH,8.16
09/02/2020 06:50:00,3A-06p,pH,7.78
09/02/2020 06:50:00,3B-07p,pH,8.25
09/02/2020 06:50:00,3B-01p,pH,8.23
09/02/2020 06:50:00,3B-02p,pH,7.85
09/02/2020 06:50:00,3B-03p,pH,7.97
09/02/2020 06:50:00,3B-04p,pH,7.74
09/02/2020 06:50:00,3B-05p,pH,8.07
09/02/2020 06:50:00,3B-06p,pH,7.95
09/02/2020 06:50:00,3A-07p,pH,8.13
09/02/2020 06:50:00,3A-08p,pH,7.7
09/02/2020 06:50:00,3B-08p,pH,7.93
09/02/2020 08:00:00,3A-01p,pH,8.13
09/02/2020 08:00:00,3A-02p,pH,7.84
09/02/2020 08:00:00,3A-03p,pH,7.99
09/02/2020 08:00:00,3A-04p,pH,7.38
09/02/2020 08:00:00,3A-05p,pH,8.14
09/02/2020 08:00:00,3A-06p,pH,7.77
09/02/2020 08:00:00,3B-07p,pH,8.24
09/02/2020 08:00:00,3B-01p,pH,8.21
09/02/2020 08:00:00,3B-02p,pH,7.75
09/02/2020 08:00:00,3B-03p,pH,7.97
09/02/2020 08:00:00,3B-04p,pH,7.87
09/02/2020 08:00:00,3B-05p,pH,8.06
09/02/2020 08:00:00,3B-06p,pH,7.85
09/02/2020 08:00:00,3A-07p,pH,8.11
09/02/2020 08:00:00,3A-08p,pH,7.86
09/02/2020 08:00:00,3B-08p,pH,7.96
09/02/2020 09:10:00,3A-01p,pH,8.12
09/02/2020 09:10:00,3A-02p,pH,7.87
09/02/2020 09:10:00,3A-03p,pH,8.01
09/02/2020 09:10:00,3A-04p,pH,7.83
09/02/2020 09:10:00,3A-05p,pH,8.14
09/02/2020 09:10:00,3A-06p,pH,7.78
09/02/2020 09:10:00,3B-07p,pH,8.24
09/02/2020 09:10:00,3B-01p,pH,8.23
09/02/2020 09:10:00,3B-02p,pH,7.8
09/02/2020 09:10:00,3B-03p,pH,7.99
09/02/2020 09:10:00,3B-04p,pH,7.68
09/02/2020 09:10:00,3B-05p,pH,8.08
09/02/2020 09:10:00,3B-06p,pH,7.94
09/02/2020 09:10:00,3A-07p,pH,8.1
09/02/2020 09:10:00,3A-08p,pH,7.92
09/02/2020 09:10:00,3B-08p,pH,8
09/02/2020 10:20:00,3A-01p,pH,8.13
09/02/2020 10:20:00,3A-02p,pH,7.81
09/02/2020 10:20:00,3A-03p,pH,8.11
09/02/2020 10:20:00,3A-04p,pH,7.61
09/02/2020 10:20:00,3A-05p,pH,8.23
09/02/2020 10:20:00,3A-06p,pH,7.87
09/02/2020 10:20:00,3B-07p,pH,8.32
09/02/2020 10:20:00,3B-01p,pH,8.31
09/02/2020 10:20:00,3B-02p,pH,7.6
09/02/2020 10:20:00,3B-03p,pH,8.27
09/02/2020 10:20:00,3B-04p,pH,7.71
09/02/2020 10:20:00,3B-05p,pH,8.21
09/02/2020 10:20:00,3B-06p,pH,7.96
09/02/2020 10:20:00,3A-07p,pH,8.12
09/02/2020 10:20:00,3A-08p,pH,8.2
09/02/2020 10:20:00,3B-08p,pH,7.99
09/02/2020 11:30:00,3A-01p,pH,8.14
09/02/2020 11:30:00,3A-02p,pH,7.85
09/02/2020 11:30:00,3A-03p,pH,8.14
09/02/2020 11:30:00,3A-04p,pH,7.81
09/02/2020 11:30:00,3A-05p,pH,8.25
09/02/2020 11:30:00,3A-06p,pH,7.88
09/02/2020 11:30:00,3B-07p,pH,8.35
09/02/2020 11:30:00,3B-01p,pH,8.32
09/02/2020 11:30:00,3B-02p,pH,7.74
09/02/2020 11:30:00,3B-03p,pH,8.33
09/02/2020 11:30:00,3B-04p,pH,7.79
09/02/2020 11:30:00,3B-05p,pH,8.21
09/02/2020 11:30:00,3B-06p,pH,7.95
09/02/2020 11:30:00,3A-07p,pH,8.12
09/02/2020 11:30:00,3A-08p,pH,7.9
09/02/2020 11:30:00,3B-08p,pH,7.94
09/02/2020 12:40:00,3A-01p,pH,8.15
09/02/2020 12:40:00,3A-02p,pH,7.85
09/02/2020 12:40:00,3A-03p,pH,8.21
09/02/2020 12:40:00,3A-04p,pH,7.09
09/02/2020 12:40:00,3A-05p,pH,8.23
09/02/2020 12:40:00,3A-06p,pH,7.88
09/02/2020 12:40:00,3B-07p,pH,8.35
09/02/2020 12:40:00,3B-01p,pH,8.34
09/02/2020 12:40:00,3B-02p,pH,7.8
09/02/2020 12:40:00,3B-03p,pH,8.38
09/02/2020 12:40:00,3B-04p,pH,7.82
09/02/2020 12:40:00,3B-05p,pH,8.2
09/02/2020 12:40:00,3B-06p,pH,7.92
09/02/2020 12:40:00,3A-07p,pH,8.1
09/02/2020 12:40:00,3A-08p,pH,7.92
09/02/2020 12:40:00,3B-08p,pH,7.95
09/02/2020 13:50:00,3A-01p,pH,8.15
09/02/2020 13:50:00,3A-02p,pH,7.9
09/02/2020 13:50:00,3A-03p,pH,8.16
09/02/2020 13:50:00,3A-04p,pH,8.03
09/02/2020 13:50:00,3A-05p,pH,8.24
09/02/2020 13:50:00,3A-06p,pH,7.31
09/02/2020 13:50:00,3B-07p,pH,8.29
09/02/2020 13:50:00,3B-01p,pH,8.32
09/02/2020 13:50:00,3B-02p,pH,7.92
09/02/2020 13:50:00,3B-03p,pH,8.33
09/02/2020 13:50:00,3B-04p,pH,7.88
09/02/2020 13:50:00,3B-05p,pH,8.2
09/02/2020 13:50:00,3B-06p,pH,7.85
09/02/2020 13:50:00,3A-07p,pH,8.1
09/02/2020 13:50:00,3A-08p,pH,7.99
09/02/2020 13:50:00,3B-08p,pH,7.97
09/02/2020 15:00:00,3A-01p,pH,8.16
09/02/2020 15:00:00,3A-02p,pH,7.89
09/02/2020 15:00:00,3A-03p,pH,8.2
09/02/2020 15:00:00,3A-04p,pH,7.5
09/02/2020 15:00:00,3A-05p,pH,8.26
09/02/2020 15:00:00,3A-06p,pH,7.73
09/02/2020 15:00:00,3B-07p,pH,8.31
09/02/2020 15:00:00,3B-01p,pH,8.38
09/02/2020 15:00:00,3B-02p,pH,7.85
09/02/2020 15:00:00,3B-03p,pH,8.38
09/02/2020 15:00:00,3B-04p,pH,7.93
09/02/2020 15:00:00,3B-05p,pH,8.21
09/02/2020 15:00:00,3B-06p,pH,7.85
09/02/2020 15:00:00,3A-07p,pH,8.11
09/02/2020 15:00:00,3A-08p,pH,7.9
09/02/2020 15:00:00,3B-08p,pH,8.03
09/02/2020 16:10:00,3A-01p,pH,8.14
09/02/2020 16:10:00,3A-02p,pH,7.89
09/02/2020 16:10:00,3A-03p,pH,8.11
09/02/2020 16:10:00,3A-04p,pH,7.42
09/02/2020 16:10:00,3A-05p,pH,8.26
09/02/2020 16:10:00,3A-06p,pH,7.88
09/02/2020 16:10:00,3B-07p,pH,8.31
09/02/2020 16:10:00,3B-01p,pH,8.33
09/02/2020 16:10:00,3B-02p,pH,7.82
09/02/2020 16:10:00,3B-03p,pH,8.31
09/02/2020 16:10:00,3B-04p,pH,7.86
09/02/2020 16:10:00,3B-05p,pH,8.21
09/02/2020 16:10:00,3B-06p,pH,7.84
09/02/2020 16:10:00,3A-07p,pH,8.1
09/02/2020 16:10:00,3A-08p,pH,8.08
09/02/2020 16:10:00,3B-08p,pH,7.95
09/02/2020 17:20:00,3A-01p,pH,8.16
09/02/2020 17:20:00,3A-02p,pH,7.86
09/02/2020 17:20:00,3A-03p,pH,8.17
09/02/2020 17:20:00,3A-04p,pH,7.4
09/02/2020 17:20:00,3A-05p,pH,8.27
09/02/2020 17:20:00,3A-06p,pH,7.82
09/02/2020 17:20:00,3B-07p,pH,8.34
09/02/2020 17:20:00,3B-01p,pH,8.38
09/02/2020 17:20:00,3B-02p,pH,7.9
09/02/2020 17:20:00,3B-03p,pH,8.37
09/02/2020 17:20:00,3B-04p,pH,7.79
09/02/2020 17:20:00,3B-05p,pH,8.24
09/02/2020 17:20:00,3B-06p,pH,7.84
09/02/2020 17:20:00,3A-07p,pH,8.13
09/02/2020 17:20:00,3A-08p,pH,8.01
09/02/2020 17:20:00,3B-08p,pH,7.96
09/02/2020 18:30:00,3A-01p,pH,8.14
09/02/2020 18:30:00,3A-02p,pH,7.84
09/02/2020 18:30:00,3A-03p,pH,8.05
09/02/2020 18:30:00,3A-04p,pH,7.77
09/02/2020 18:30:00,3A-05p,pH,8.16
09/02/2020 18:30:00,3A-06p,pH,7.6
09/02/2020 18:30:00,3B-07p,pH,8.24
09/02/2020 18:30:00,3B-01p,pH,8.25
09/02/2020 18:30:00,3B-02p,pH,7.86
09/02/2020 18:30:00,3B-03p,pH,8.13
09/02/2020 18:30:00,3B-04p,pH,7.87
09/02/2020 18:30:00,3B-05p,pH,8.12
09/02/2020 18:30:00,3B-06p,pH,7.8
09/02/2020 18:30:00,3A-07p,pH,8.1
09/02/2020 18:30:00,3A-08p,pH,7.72
09/02/2020 18:30:00,3B-08p,pH,7.9
09/02/2020 19:40:00,3A-01p,pH,8.14
09/02/2020 19:40:00,3A-02p,pH,7.86
09/02/2020 19:40:00,3A-03p,pH,8.06
09/02/2020 19:40:00,3A-04p,pH,7.73
09/02/2020 19:40:00,3A-05p,pH,8.16
09/02/2020 19:40:00,3A-06p,pH,7.76
09/02/2020 19:40:00,3B-07p,pH,8.24
09/02/2020 19:40:00,3B-01p,pH,8.25
09/02/2020 19:40:00,3B-02p,pH,7.88
09/02/2020 19:40:00,3B-03p,pH,8.13
09/02/2020 19:40:00,3B-04p,pH,7.77
09/02/2020 19:40:00,3B-05p,pH,8.12
09/02/2020 19:40:00,3B-06p,pH,7.94
09/02/2020 19:40:00,3A-07p,pH,8.11
09/02/2020 19:40:00,3A-08p,pH,7.87
09/02/2020 19:40:00,3B-08p,pH,7.95
09/02/2020 20:50:00,3A-01p,pH,8.15
09/02/2020 20:50:00,3A-02p,pH,7.9
09/02/2020 20:50:00,3A-03p,pH,8.1
09/02/2020 20:50:00,3A-04p,pH,7.74
09/02/2020 20:50:00,3A-05p,pH,8.16
09/02/2020 20:50:00,3A-06p,pH,7.8
09/02/2020 20:50:00,3B-07p,pH,8.24
09/02/2020 20:50:00,3B-01p,pH,8.26
09/02/2020 20:50:00,3B-02p,pH,7.7
09/02/2020 20:50:00,3B-03p,pH,8.17
09/02/2020 20:50:00,3B-04p,pH,7.83
09/02/2020 20:50:00,3B-05p,pH,8.11
09/02/2020 20:50:00,3B-06p,pH,7.91
09/02/2020 20:50:00,3A-07p,pH,8.09
09/02/2020 20:50:00,3A-08p,pH,7.96
09/02/2020 20:50:00,3B-08p,pH,8.01
09/02/2020 22:00:00,3A-01p,pH,8.13
09/02/2020 22:00:00,3A-02p,pH,7.86
09/02/2020 22:00:00,3A-03p,pH,8.01
09/02/2020 22:00:00,3A-04p,pH,7.63
09/02/2020 22:00:00,3A-05p,pH,8.14
09/02/2020 22:00:00,3A-06p,pH,7.8
09/02/2020 22:00:00,3B-07p,pH,8.24
09/02/2020 22:00:00,3B-01p,pH,8.23
09/02/2020 22:00:00,3B-02p,pH,7.91
09/02/2020 22:00:00,3B-03p,pH,8.07
09/02/2020 22:00:00,3B-04p,pH,7.87
09/02/2020 22:00:00,3B-05p,pH,8.09
09/02/2020 22:00:00,3B-06p,pH,7.86
09/02/2020 22:00:00,3A-07p,pH,8.09
09/02/2020 22:00:00,3A-08p,pH,7.97
09/02/2020 22:00:00,3B-08p,pH,7.92
09/02/2020 23:10:00,3A-01p,pH,8.11
09/02/2020 23:10:00,3A-02p,pH,7.82
09/02/2020 23:10:00,3A-03p,pH,7.98
09/02/2020 23:10:00,3A-04p,pH,7.59
09/02/2020 23:10:00,3A-05p,pH,8.12
09/02/2020 23:10:00,3A-06p,pH,7.77
09/02/2020 23:10:00,3B-07p,pH,8.22
09/02/2020 23:10:00,3B-01p,pH,8.2
09/02/2020 23:10:00,3B-02p,pH,7.88
09/02/2020 23:10:00,3B-03p,pH,8
09/02/2020 23:10:00,3B-04p,pH,7.76
09/02/2020 23:10:00,3B-05p,pH,8.06
09/02/2020 23:10:00,3B-06p,pH,7.94
09/02/2020 23:10:00,3A-07p,pH,8.08
09/02/2020 23:10:00,3A-08p,pH,7.87
09/02/2020 23:10:00,3B-08p,pH,7.88
09/03/2020 00:20:00,3A-01p,pH,8.12
09/03/2020 00:20:00,3A-02p,pH,7.87
09/03/2020 00:20:00,3A-03p,pH,7.95
09/03/2020 00:20:00,3A-04p,pH,7.87
09/03/2020 00:20:00,3A-05p,pH,8.1
09/03/2020 00:20:00,3A-06p,pH,7.76
09/03/2020 00:20:00,3B-07p,pH,8.19
09/03/2020 00:20:00,3B-01p,pH,8.18
09/03/2020 00:20:00,3B-02p,pH,7.7
09/03/2020 00:20:00,3B-03p,pH,7.95
09/03/2020 00:20:00,3B-04p,pH,7.8
09/03/2020 00:20:00,3B-05p,pH,8.04
09/03/2020 00:20:00,3B-06p,pH,7.87
09/03/2020 00:20:00,3A-07p,pH,8.06
09/03/2020 00:20:00,3A-08p,pH,7.82
09/03/2020 00:20:00,3B-08p,pH,8
09/03/2020 02:30:00,3A-01p,pH,8.1
09/03/2020 02:30:00,3A-02p,pH,7.9
09/03/2020 02:30:00,3A-03p,pH,7.92
09/03/2020 02:30:00,3A-04p,pH,7.79
09/03/2020 02:30:00,3A-05p,pH,8.09
09/03/2020 02:30:00,3A-06p,pH,7.75
09/03/2020 02:30:00,3B-07p,pH,8.18
09/03/2020 02:30:00,3B-01p,pH,8.17
09/03/2020 02:30:00,3B-02p,pH,7.72
09/03/2020 02:30:00,3B-03p,pH,7.94
09/03/2020 02:30:00,3B-04p,pH,7.79
09/03/2020 02:30:00,3B-05p,pH,8.03
09/03/2020 02:30:00,3B-06p,pH,7.9
09/03/2020 02:30:00,3A-07p,pH,8.05
09/03/2020 02:30:00,3A-08p,pH,7.88
09/03/2020 02:30:00,3B-08p,pH,7.96
09/03/2020 03:40:00,3A-01p,pH,8.09
09/03/2020 03:40:00,3A-02p,pH,7.83
09/03/2020 03:40:00,3A-03p,pH,7.9
09/03/2020 03:40:00,3A-04p,pH,7.86
09/03/2020 03:40:00,3A-05p,pH,8.09
09/03/2020 03:40:00,3A-06p,pH,7.74
09/03/2020 03:40:00,3B-07p,pH,8.15
09/03/2020 03:40:00,3B-01p,pH,8.16
09/03/2020 03:40:00,3B-02p,pH,7.86
09/03/2020 03:40:00,3B-03p,pH,7.92
09/03/2020 03:40:00,3B-04p,pH,7.86
09/03/2020 03:40:00,3B-05p,pH,8.01
09/03/2020 03:40:00,3B-06p,pH,7.87
09/03/2020 03:40:00,3A-07p,pH,8.05
09/03/2020 03:40:00,3A-08p,pH,7.75
09/03/2020 03:40:00,3B-08p,pH,7.99
09/03/2020 04:50:00,3A-01p,pH,8.08
09/03/2020 04:50:00,3A-02p,pH,7.85
09/03/2020 04:50:00,3A-03p,pH,7.9
09/03/2020 04:50:00,3A-04p,pH,7.77
09/03/2020 04:50:00,3A-05p,pH,8.09
09/03/2020 04:50:00,3A-06p,pH,7.73
09/03/2020 04:50:00,3B-07p,pH,8.16
09/03/2020 04:50:00,3B-01p,pH,8.16
09/03/2020 04:50:00,3B-02p,pH,7.87
09/03/2020 04:50:00,3B-03p,pH,7.91
09/03/2020 04:50:00,3B-04p,pH,7.89
09/03/2020 04:50:00,3B-05p,pH,8.01
09/03/2020 04:50:00,3B-06p,pH,7.93
09/03/2020 04:50:00,3A-07p,pH,8.05
09/03/2020 04:50:00,3A-08p,pH,7.85
09/03/2020 04:50:00,3B-08p,pH,7.91
09/03/2020 06:00:00,3A-01p,pH,8.1
09/03/2020 06:00:00,3A-02p,pH,7.88
09/03/2020 06:00:00,3A-03p,pH,7.91
09/03/2020 06:00:00,3A-04p,pH,7.6
09/03/2020 06:00:00,3A-05p,pH,8.09
09/03/2020 06:00:00,3A-06p,pH,7.75
09/03/2020 06:00:00,3B-07p,pH,8.17
09/03/2020 06:00:00,3B-01p,pH,8.17
09/03/2020 06:00:00,3B-02p,pH,7.88
09/03/2020 06:00:00,3B-03p,pH,7.91
09/03/2020 06:00:00,3B-04p,pH,7.85
09/03/2020 06:00:00,3B-05p,pH,8.05
09/03/2020 06:00:00,3B-06p,pH,7.87
09/03/2020 06:00:00,3A-07p,pH,8.06
09/03/2020 06:00:00,3A-08p,pH,7.9
09/03/2020 06:00:00,3B-08p,pH,7.9
09/03/2020 07:10:00,3A-01p,pH,8.1
09/03/2020 07:10:00,3A-02p,pH,7.89
09/03/2020 07:10:00,3A-03p,pH,7.91
09/03/2020 07:10:00,3A-04p,pH,7.86
09/03/2020 07:10:00,3A-05p,pH,8.09
09/03/2020 07:10:00,3A-06p,pH,7.75
09/03/2020 07:10:00,3B-07p,pH,8.17
09/03/2020 07:10:00,3B-01p,pH,8.17
09/03/2020 07:10:00,3B-02p,pH,7.65
09/03/2020 07:10:00,3B-03p,pH,7.9
09/03/2020 07:10:00,3B-04p,pH,7.7
09/03/2020 07:10:00,3B-05p,pH,8.05
09/03/2020 07:10:00,3B-06p,pH,7.94
09/03/2020 07:10:00,3A-07p,pH,8.07
09/03/2020 07:10:00,3A-08p,pH,7.91
09/03/2020 07:10:00,3B-08p,pH,8
09/03/2020 08:20:00,3A-01p,pH,8.12
09/03/2020 08:20:00,3A-02p,pH,7.83
09/03/2020 08:20:00,3A-03p,pH,7.96
09/03/2020 08:20:00,3A-04p,pH,7.76
09/03/2020 08:20:00,3A-05p,pH,8.11
09/03/2020 08:20:00,3A-06p,pH,7.76
09/03/2020 08:20:00,3B-07p,pH,8.18
09/03/2020 08:20:00,3B-01p,pH,8.2
09/03/2020 08:20:00,3B-02p,pH,7.72
09/03/2020 08:20:00,3B-03p,pH,7.96
09/03/2020 08:20:00,3B-04p,pH,7.78
09/03/2020 08:20:00,3B-05p,pH,8.06
09/03/2020 08:20:00,3B-06p,pH,7.85
09/03/2020 08:20:00,3A-07p,pH,8.07
09/03/2020 08:20:00,3A-08p,pH,7.85
09/03/2020 08:20:00,3B-08p,pH,7.99
09/03/2020 09:30:00,3A-01p,pH,8.11
09/03/2020 09:30:00,3A-02p,pH,7.88
09/03/2020 09:30:00,3A-03p,pH,7.94
09/03/2020 09:30:00,3A-04p,pH,7.72
09/03/2020 09:30:00,3A-05p,pH,8.12
09/03/2020 09:30:00,3A-06p,pH,7.77
09/03/2020 09:30:00,3B-07p,pH,8.19
09/03/2020 09:30:00,3B-01p,pH,8.2
09/03/2020 09:30:00,3B-02p,pH,7.82
09/03/2020 09:30:00,3B-03p,pH,7.96
09/03/2020 09:30:00,3B-04p,pH,7.89
09/03/2020 09:30:00,3B-05p,pH,8.06
09/03/2020 09:30:00,3B-06p,pH,7.93
09/03/2020 09:30:00,3A-07p,pH,8.07
09/03/2020 09:30:00,3A-08p,pH,7.75
09/03/2020 09:30:00,3B-08p,pH,7.96
09/03/2020 10:40:00,3A-01p,pH,8.14
09/03/2020 10:40:00,3A-02p,pH,7.89
09/03/2020 10:40:00,3A-03p,pH,8.03
09/03/2020 10:40:00,3A-04p,pH,7.61
09/03/2020 10:40:00,3A-05p,pH,8.22
09/03/2020 10:40:00,3A-06p,pH,7.88
09/03/2020 10:40:00,3B-07p,pH,8.3
09/03/2020 10:40:00,3B-01p,pH,8.3
09/03/2020 10:40:00,3B-02p,pH,7.85
09/03/2020 10:40:00,3B-03p,pH,8.29
09/03/2020 10:40:00,3B-04p,pH,7.77
09/03/2020 10:40:00,3B-05p,pH,8.17
09/03/2020 10:40:00,3B-06p,pH,7.83
09/03/2020 10:40:00,3A-07p,pH,8.09
09/03/2020 10:40:00,3A-08p,pH,8.17
09/03/2020 10:40:00,3B-08p,pH,7.94
09/03/2020 11:50:00,3A-01p,pH,8.15
09/03/2020 11:50:00,3A-02p,pH,7.85
09/03/2020 11:50:00,3A-03p,pH,8.05
09/03/2020 11:50:00,3A-04p,pH,7.42
09/03/2020 11:50:00,3A-05p,pH,8.22
09/03/2020 11:50:00,3A-06p,pH,7.88
09/03/2020 11:50:00,3B-07p,pH,8.32
09/03/2020 11:50:00,3B-01p,pH,8.31
09/03/2020 11:50:00,3B-02p,pH,7.67
09/03/2020 11:50:00,3B-03p,pH,8.33
09/03/2020 11:50:00,3B-04p,pH,7.82
09/03/2020 11:50:00,3B-05p,pH,8.18
09/03/2020 11:50:00,3B-06p,pH,7.93
09/03/2020 11:50:00,3A-07p,pH,8.09
09/03/2020 11:50:00,3A-08p,pH,7.96
09/03/2020 11:50:00,3B-08p,pH,7.94
09/03/2020 13:00:00,3A-01p,pH,8.15
09/03/2020 13:00:00,3A-02p,pH,7.83
09/03/2020 13:00:00,3A-03p,pH,8.04
