function	F01-21-GEL	F01-21-WAT	F04-21-GEL	F04-21-SED	F04-21-WAT	F07-20-COR	F07-20-GEL	F07-20-SED	F07-20-WMS	F07-21-COR	F07-21-GEL	F07-21-SED	F07-21-WAT	F09-21-GEL	F09-21-SED	F09-21-WAT	F09-21-WMS	F10-20-GEL	F10-20-SED	F10-20-WAT	F10-20-WMS	SEnd-1A-02-WMS	SEnd-1B-05-WMS	SEnd-1C-04-WMS	SEnd-1C-06-WMS	SEnd-1D-07-WMS	SEnd-2C-04-WMS	SEnd-2C-06-WMS	SEnd-2D-05-WMS	SEnd-2D-07-WMS	SEnd-2D-09-WMS	SEnd1-WAT	SEnd2-WAT	SEnd3-WAT	SSt1-1A-COR	SSt1-1A-GEL	SSt1-WMS	SSt2-1B-COR	SSt2-1B-GEL	SSt2-WMS	SSt3-1C-COR	SSt3-1C-GEL	SSt3-WMS	SSt4-1D-COR	SSt4-1D-GEL	SSt4-WMS	SSt5-2C-COR	SSt5-2C-GEL	SSt5-WMS	SSt6-2D-COR	SSt6-2D-GEL	SSt6-WMS	WEnd1-WAT	WEnd2-WAT	WEnd3-WAT	WSt1-1A-04-GEL	WSt1-1A-COR	WSt1-WMS	WSt2-1A-05-GEL	WSt2-1C-COR	WSt2-WMS	WSt3-1A-06-GEL	WSt3-2C-COR	WSt3-WMS
RXN-7931	460.5	244.0	739.0	2790.0	342.0	631.0	17.0	32.0	963.62	196.5	555.0	2547.33	382.0	223.0	0.0	723.5	582.5	371.67	704.0	1399.33	627.0	0.0	985.0	0.0	61.0	141.67000000000002	1238.5	62.0	1444.5	0.0	1996.0	1133.62	1148.2	273.25	218.27	1405.5	877.5	288.0	425.0	1611.5	9.36	886.77	874.0	356.0	1381.0	348.0	76.0	1087.5	988.5	236.0	475.0	525.0	1092.28	279.58	977.5	723.0	918.0	581.5	339.5	856.0	1489.5	1179.12	332.0	114.5
RXN-7933	4814.5	4385.5	5861.5	5218.5	6264.5	4905.5	3103.5	921.0	3475.62	3410.0	5031.5	6602.83	4960.0	3981.0	3609.5	7128.0	3390.0	3391.5	1380.0	4968.33	2305.9	1998.0	4148.0	2965.5	3036.0	2097.17	3228.0	1701.5	3477.0	2420.5	3633.0	4962.62	4409.95	3498.5	3199.77	7773.25	4056.5	3174.5	3453.5	5891.0	2058.86	4290.77	3628.8	3151.5	3813.5	4314.0	2065.5	5895.0	3908.5	1617.6	2576.4	3587.9	5188.03	6360.33	7253.0	6995.0	4759.0	4244.0	5514.5	4615.5	4354.0	5000.62	5900.0	4645.5
RXN-7967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-7968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-7970	0.0	0.0	50.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-7980	67.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	31.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0
RXN-7981	67.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	31.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0
RXN-8001	9068.5	8942.5	9244.0	7307.5	8824.0	4898.0	4767.0	1861.0	7396.87	6617.0	9062.0	9070.33	7729.0	9182.0	5110.5	7402.5	7176.87	7533.67	1265.0	6756.83	7093.4	8843.58	7939.0	8756.75	6848.0	6474.92	5164.58	5563.67	6053.75	5970.75	5901.25	5095.62	4216.2	4859.25	5193.27	11418.0	6711.92	5528.5	9384.25	10036.92	4949.860000000001	7891.77	6723.700000000001	6019.5	6828.5	6195.25	4468.5	8860.5	6714.0	3291.6	4563.4	6231.4	5874.53	8673.58	10709.5	9459.0	7029.0	7814.5	7947.0	5960.5	7273.0	6734.62	9363.5	8217.0
RXN-8028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8036	13585.0	9041.0	13379.5	12477.5	11523.0	4532.5	7213.5	1507.0	15652.0	9923.0	12937.5	10066.33	12492.0	13887.5	4187.0	9765.5	10907.69	9877.0	1828.0	7688.809999999999	8936.0	7702.5	10924.5	14499.5	14928.0	4974.5	5773.0	8026.5	7102.0	10906.5	5613.5	7220.74	6765.24	6168.5	5982.5	20296.01	9916.5	8390.0	8676.0	20813.5	6660.5	11107.5	14223.0	6590.0	11443.5	9806.5	5086.5	13053.5	9283.0	4667.5	6068.0	14353.5	4496.7	8850.5	13292.0	14383.0	8312.5	12090.5	10854.5	7041.5	11637.0	7957.0	10497.5	12781.5
RXN-8042	630.0	598.5	476.0	91.5	280.5	0.0	295.5	33.5	0.0	199.0	905.0	0.0	293.0	812.0	0.0	359.5	0.0	373.0	10.0	867.5	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	30.0	111.0	266.5	136.5	46.5	298.5	8.5	409.5	911.0	0.0	427.0	639.0	0.0	22.0	842.0	371.5	173.5	82.5	0.0	25.5	182.0	0.0	0.0	371.0	244.0	389.0	95.0	175.5	253.0	75.5	647.5	137.5	0.0	137.5
RXN-8077	0.0	72.0	1349.0	236.0	134.0	0.0	68.0	0.0	0.0	0.0	42.0	539.0	0.0	305.0	267.0	559.0	37.0	0.0	0.0	265.0	0.0	45.0	0.0	0.0	92.0	0.0	0.0	25.0	0.0	0.0	0.0	613.0	0.0	603.0	140.0	1202.0	14.0	385.0	93.0	68.0	25.0	0.0	0.0	81.0	0.0	0.0	0.0	1566.0	0.0	0.0	0.0	0.0	0.0	674.0	1005.0	448.0	0.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0
RXN-8078	241.0	229.0	1653.0	859.0	230.0	381.0	68.0	0.0	290.0	0.0	42.0	1959.0	0.0	305.0	338.0	600.0	37.0	0.0	0.0	265.0	0.0	45.0	451.0	0.0	92.0	0.0	227.0	25.0	0.0	0.0	375.0	613.0	0.0	603.0	834.0	1327.0	195.0	1153.0	483.0	68.0	25.0	267.0	0.0	81.0	198.0	0.0	0.0	1566.0	0.0	0.0	515.0	19.0	0.0	850.0	1033.5	1477.0	721.0	849.0	0.0	0.0	190.0	664.0	717.0	474.0
RXN-8079	5388.0	6729.0	500.0	289.0	2424.0	54.0	1412.0	875.0	548.0	4426.0	2975.0	1730.0	4158.0	6184.0	0.0	2850.0	2560.0	5314.0	186.0	2882.0	4704.0	651.0	1034.0	3810.0	1400.0	1672.0	1806.0	1756.0	1682.0	1708.0	3198.0	1250.0	1590.0	1493.0	1843.0	3035.0	1501.0	2370.0	7954.0	3150.0	1792.0	3537.0	2584.0	3312.0	5006.0	1413.0	2051.0	1685.0	900.0	1771.0	2774.0	368.0	458.0	3770.0	2210.0	1075.0	934.0	3868.0	1670.0	1046.0	4502.0	735.0	949.0	3190.0
RXN-8080	241.0	796.0	1653.0	859.0	766.0	381.0	68.0	0.0	290.0	0.0	42.0	1959.0	113.0	305.0	338.0	960.0	37.0	0.0	0.0	657.0	0.0	45.0	451.0	0.0	92.0	0.0	227.0	25.0	0.0	0.0	375.0	965.0	232.0	918.0	834.0	1327.0	195.0	1153.0	483.0	68.0	25.0	267.0	0.0	81.0	198.0	0.0	0.0	1566.0	0.0	0.0	515.0	19.0	0.0	1177.0	1420.5	1477.0	721.0	849.0	0.0	0.0	190.0	664.0	717.0	474.0
RXN-8081	241.0	796.0	1653.0	859.0	766.0	381.0	68.0	0.0	290.0	0.0	42.0	1959.0	113.0	305.0	338.0	960.0	37.0	0.0	0.0	657.0	0.0	45.0	451.0	0.0	92.0	0.0	227.0	25.0	0.0	0.0	375.0	965.0	232.0	918.0	834.0	1327.0	195.0	1153.0	483.0	68.0	25.0	267.0	0.0	81.0	198.0	0.0	0.0	1566.0	0.0	0.0	515.0	19.0	0.0	1177.0	1420.5	1477.0	721.0	849.0	0.0	0.0	190.0	664.0	717.0	474.0
RXN-8087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.12	19.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0
RXN-8095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8102	402.5	868.0	0.0	0.0	3236.0	1616.5	63.0	276.0	1061.0	765.0	459.0	64.0	934.0	0.0	198.0	2697.0	1531.0	71.0	0.0	2442.0	765.0	1875.66	914.0	2320.0	905.0	850.0	0.0	2025.34	919.0	400.5	23.0	0.0	2272.0	2285.0	142.0	894.0	338.34000000000003	116.0	0.0	347.34000000000003	552.0	55.0	0.0	206.0	54.0	1649.0	0.0	922.5	794.0	222.0	0.0	116.0	232.0	1432.0	956.0	1257.0	483.0	0.0	858.0	1456.0	2062.5	1876.5	868.0	1134.0
RXN-8103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8141	2450.0	3094.0	4341.0	1617.0	2848.0	2505.0	1190.0	517.5	972.5	1952.0	3258.0	3625.0	827.0	2305.0	2770.0	3331.0	791.0	1856.5	117.0	1867.0	320.0	2410.0	1312.5	920.5	1610.0	999.0	875.0	1037.0	360.0	1268.0	979.0	3986.5	2189.0	2553.0	1866.0	2928.0	1100.0	2196.5	1815.0	143.5	2153.0	2108.0	170.0	1827.0	1247.0	849.0	1267.0	4165.0	975.5	803.0	2692.0	610.0	791.0	5598.0	5874.5	2924.0	3774.0	2714.5	2446.0	1593.0	316.0	2329.0	2997.5	2162.0
RXN-8156	0.0	0.0	517.0	0.0	0.0	0.0	0.0	51.0	19.5	0.0	47.0	372.0	0.0	0.0	0.0	0.0	219.2	0.0	0.0	0.0	0.0	477.0	300.0	115.0	684.0	117.0	0.0	147.0	0.0	267.0	333.0	0.0	0.0	0.0	0.0	156.0	255.0	23.0	134.0	62.5	95.0	0.0	128.9	0.0	0.0	39.0	0.0	782.0	145.5	0.0	260.0	113.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
RXN-8163	67.0	0.0	0.0	0.0	495.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	293.0	213.0	0.0	359.5	0.0	0.0	0.0	610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1406.0	266.5	39.0	31.0	0.0	0.0	0.0	9.75	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	854.0	1428.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0
RXN-8186	2551.5	2302.0	4881.0	1696.0	3133.5	1768.5	2497.5	180.0	764.0	2108.5	3441.0	2435.0	3122.0	2805.5	635.5	2052.5	546.5	2283.5	151.0	957.0	711.9	190.0	876.0	239.0	79.0	885.5	1652.5	577.0	830.5	508.5	746.5	1181.5	954.5	977.5	1616.5	6180.75	1252.0	1703.5	1270.5	1524.0	1132.5	2542.0	417.8	1700.5	1286.0	1583.0	1400.5	3266.0	557.5	704.6	1330.4	428.4	420.0	2250.0	2709.5	3985.0	2135.0	3170.5	2608.0	1995.0	2295.0	1382.0	3504.0	3480.0
RXN-8187	2551.5	2302.0	4881.0	1696.0	3133.5	1768.5	2497.5	180.0	764.0	2108.5	3441.0	2435.0	3122.0	2805.5	635.5	2052.5	546.5	2283.5	151.0	957.0	711.9	190.0	876.0	239.0	79.0	885.5	1652.5	577.0	830.5	508.5	746.5	1181.5	954.5	977.5	1616.5	6180.75	1252.0	1703.5	1270.5	1524.0	1132.5	2542.0	417.8	1700.5	1286.0	1583.0	1400.5	3266.0	557.5	704.6	1330.4	428.4	420.0	2250.0	2709.5	3985.0	2135.0	3170.5	2608.0	1995.0	2295.0	1382.0	3504.0	3480.0
RXN-8332	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8340	14477.5	14349.0	15370.0	12704.86	14528.0	8234.0	7353.08	3387.5	9045.52	10983.5	15284.5	15533.08	12500.5	15279.5	7585.0	14442.0	10391.6	11199.12	2258.5	12596.66	11499.3	12944.16	12430.0	15596.0	10453.0	11364.84	8827.16	9272.84	10203.5	9243.5	10441.5	11562.0	8860.16	7327.0	9672.54	18821.0	10473.34	10038.5	13296.0	13891.34	7994.72	11550.04	9849.9	10992.0	11694.0	9101.5	8060.0	16496.5	9976.5	5543.2	8095.8	7947.94	10565.06	17556.66	17492.0	13356.0	12298.0	12718.0	11611.0	9914.0	12722.5	9730.74	14369.0	13209.5
RXN-8342	7007.0	6813.0	8657.0	5837.5	7428.5	4456.0	3343.0	1402.5	2874.87	5349.0	7869.0	8566.83	6758.5	7582.5	3369.5	6798.5	3304.87	5261.17	1044.0	6050.83	4472.8	2888.08	3930.5	4595.25	2543.5	3975.92	4551.08	2562.17	4288.75	1516.75	4798.25	6428.5	4977.08	3069.25	4671.77	11977.75	3927.42	5465.5	6708.75	4217.92	3501.86	6023.27	2993.5	5296.0	6330.5	3752.75	3985.5	9863.0	3375.0	2970.2	4149.3	1503.8000000000002	4924.53	8574.58	7976.0	7529.5	5996.5	6810.5	6065.0	5214.5	6477.5	4786.12	6874.0	6543.5
RXN-8344	2514.0	2980.0	1117.0	1231.5	1377.0	206.0	498.0	496.0	809.25	2014.0	1540.5	2636.5	2079.0	2525.0	5.5	1466.0	1590.2	2367.67	265.0	1405.0	3062.5	441.75	1035.5	2520.75	722.5	1879.25	1263.58	961.0	1167.75	1021.25	1880.25	607.5	889.0	629.0	1104.0	1985.75	1408.75	1440.5	3109.75	1836.25	758.0	1562.0	1375.4	1634.0	1808.0	523.75	1046.5	2175.0	764.0	1091.5	1375.0	382.0	896.45	1673.0	1134.5	366.0	527.0	1880.5	703.0	448.5	2119.0	845.0	472.5	2095.5
RXN-8348	9103.0	8529.5	9113.5	8237.93	10035.0	5702.0	4672.29	1939.0	6367.129999999999	6623.25	8849.5	9078.87	7368.5	9568.25	4639.0	8959.5	6573.25	7440.48	1138.0	7718.83	7509.4	8342.49	7985.5	10533.5	6261.5	8109.34	5185.66	6547.51	6065.5	4450.5	5759.5	7269.5	7036.41	5588.25	5305.04	12519.75	6583.51	5420.5	7580.5	9637.51	4967.22	6980.54	5650.1	6425.5	8048.5	7011.5	4866.0	9729.5	6687.5	3155.1	4493.9	4596.97	6260.11	10037.41	11049.0	8739.5	7345.0	7288.5	7606.0	6231.5	7417.0	6290.24	8540.0	7856.0
RXN-8389	1388.0	1340.0	2526.0	1492.0	2531.5	1507.0	1619.5	95.5	667.0	1188.0	1680.0	1678.0	2398.0	2005.5	275.5	1655.5	248.0	1678.5	0.0	680.0	125.9	68.0	591.0	89.0	275.0	186.0	1037.5	141.0	540.0	197.5	407.5	1774.5	779.5	882.5	564.0	3379.5	383.0	562.5	687.0	306.0	285.0	2119.0	278.8	554.5	417.0	751.0	438.0	2301.5	303.5	216.1	523.9	186.4	229.0	2025.5	1874.5	2071.5	880.5	1744.0	1919.0	1481.0	820.5	1214.0	2018.5	2178.0
RXN-8391	12901.5	11491.0	12969.0	11726.43	10244.0	5948.0	5904.29	2930.0	10798.259999999998	9549.75	13456.5	15211.37	9866.0	14384.75	5127.0	8839.5	10944.72	11003.48	2464.5	9407.83	11699.4	14548.07	11702.5	13541.75	11359.5	10643.59	6210.58	11002.68	8731.25	8241.75	8397.92	4742.74	5770.65	5530.75	7827.54	15483.25	10307.93	7469.5	11707.25	14802.93	7066.22	10804.04	11755.7	8554.5	10805.5	8395.75	6088.0	14674.0	11121.5	5396.1	7608.4	9705.97	9279.81	9382.41	14183.5	10044.5	8861.0	10966.5	9550.0	8351.0	11278.0	9187.62	11055.5	12271.0
RXN-8505	96.0	0.0	50.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	677.0	0.67	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8527	499.5	728.5	1220.0	1834.0	389.5	908.0	788.5	95.5	393.0	1064.0	335.5	1263.0	645.5	461.5	291.5	175.0	378.2	712.5	0.0	416.0	457.9	0.0	570.0	0.0	0.0	214.5	1011.5	0.0	1278.0	134.5	1553.0	0.0	0.0	98.5	762.5	1275.92	355.0	380.0	590.75	278.0	344.0	752.0	456.2	634.5	644.0	545.5	649.0	548.0	155.5	205.1	459.9	727.4	236.0	677.5	654.5	1461.5	824.5	933.5	1022.5	1027.5	1537.5	515.0	1540.0	1321.0
RXN-8529	151.0	284.0	501.0	94.5	173.0	134.0	0.0	479.0	1565.75	110.0	177.0	0.0	112.0	0.0	376.0	71.5	894.4	173.0	208.5	417.0	1216.4	1977.33	1608.0	2071.25	1022.5	1299.75	1455.08	1545.67	2215.25	521.75	2111.75	54.5	125.62	0.0	58.0	825.75	1140.67	103.5	19.5	1974.42	144.0	37.0	1411.6	16.0	0.0	651.25	0.0	600.0	1252.5	184.6	56.4	1346.9	3401.45	136.0	189.5	288.0	29.0	71.5	178.0	697.0	0.0	499.0	35.5	0.0
RXN-8562	67.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	40.0	0.0	232.0	0.0	213.0	0.0	0.0	0.0	105.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	31.0	51.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	120.0	0.0	0.0	284.0	0.0	0.0	0.0	105.0	0.0
RXN-8580	96.0	0.0	114.0	95.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	330.0	0.0	59.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8581	96.0	0.0	114.0	95.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	330.0	0.0	59.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8629	12958.0	12743.5	17399.0	11114.43	14809.5	9534.5	8037.79	2631.5	11971.88	10514.75	14745.0	16860.37	12267.0	13818.25	7403.0	13117.0	10590.22	10944.98	2410.0	10716.83	9250.3	13622.41	11741.0	12589.75	11656.0	8505.59	7653.08	8294.34	8759.25	8774.75	8015.92	9840.12	8857.15	8119.75	9140.54	21953.0	10701.59	9852.0	9830.5	16409.59	9151.72	11075.04	10431.0	10261.0	10645.5	10353.25	7217.5	17271.0	11750.0	5814.7	9586.8	10487.37	11999.81	14790.41	19924.0	15762.0	14353.0	13277.5	12352.5	10531.0	11220.0	9455.74	16400.5	14229.0
RXN-863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1230.66	764.0	84.0	130.0	696.0	0.0	545.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.34	0.0	0.0	159.34	0.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	200.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
