"","sa1","sa2","sa3","sa4","sa5","sa6","sa7","sa8","sa9","sa10","sa11","sa12","sa13","sa14","sa15","sa16","sa17","sa18","sa19","sa20","sa21","sa35","sa36","sa37","sa38","sa39","sa40","sa41","sa42","sa43","sa44","sa45","sa46","sa47","sa48","sa49","sa50","sa51","sa52","sa56","sa57","sa59","sa60","sa62","sa63"
"REDCITCYC",0.00274003199458934,0.00442919428308586,0.00424127147330812,0.00555368079877405,0.00424849162005604,0.00557692215441091,0.00270861706346581,0.00432235173189339,0.00291984999285186,0.00378849437246033,0.00357237145665134,0.00542809135669592,0.00242652160315193,0.00419048822849944,0.00476853939277885,0.003878528961189,0.00386012853185731,0.00387363636053823,0.00541985222129439,0.00368167360775747,0.00472615622444532,0.00538226290086688,0.00392515283588454,0.00468135836659828,0.0052963673353614,0.00365474505434275,0.00393219934382241,0.00418795099136904,0.00383641357990447,0.00338554678868422,0.00340765427979842,0.00334726442027784,0.00539725556106774,0.00606006546158778,0.00500615438263979,0.00232091086096528,0.00460460604073886,0.00439446240850387,0.00304272220837744,0.00496035376375464,0.00388880387362041,0.00321861072014226,0.00492001675867911,0.00518179488250927,0.00536483669575777
"RHAMCAT-PWY",0.000311339375623763,0,0.000689204205768949,0.000725191082158095,0,6.52342745349151e-05,0,0,0.000833536406277482,0.000244889588960304,0.000509904115510634,0.000624139496819939,4.81626262533295e-06,0.000188727730336126,0,0,0.00044405872052912,0.000117821847209982,0,0,0.000479267903887311,0.000409208678789828,0.000475881534494724,0.000896368869657228,0.000125477029830471,0.000117116935425272,0.000619097808325801,0.000159264962779049,0.000352186432024995,0.00101304303061244,0,0.000317858531512498,0.000345977608369042,0.000146385920327826,0.000910561897386159,0.000265257173805784,0.000341882611329094,0.000183549882055646,0.000728043540128356,0.000276336562371449,0,0.000413912276516089,0.00035193002356689,0.000775046326512523,0.000225514318054004
"RIBOSYN2-PWY",0.00598862597134437,0.0063384047094946,0.0062183011078725,0.00594169932491578,0.00598979707546727,0.00606078663124752,0.00642063586323461,0.00583941423051183,0.00616870040223201,0.00622530924677328,0.00611338506337354,0.00597129291302306,0.0065341713881969,0.0063498262604322,0.00627000409836378,0.00576951272529848,0.00611927225809841,0.00628509824730079,0.00506010650588239,0.00552399909973368,0.00648778518946608,0.00642205411875629,0.00585200474402894,0.00588947727153626,0.00630482459192945,0.00645165855351106,0.00610464870919663,0.00643586871880564,0.00615633926911887,0.00626414816494974,0.00647800470176325,0.00586495394451433,0.00598204905011401,0.0066406949170142,0.00585665578883942,0.00628999580329459,0.00631939562843576,0.00578940803560523,0.00667707223340654,0.00620225902153947,0.00625676840554779,0.00590264148852642,0.00632700395294233,0.00562467928268511,0.00657909845516442
"RUMP-PWY",0.000310654742894773,0.00182023058298517,0.000284080497082058,0.00138446263160461,0.00154733081076291,0.000370971386682132,0,0.00125711484158089,0,0,0.000534581535181616,0.00113387095850436,0.000353845723995807,0,0.000952789933450137,0.000777691084158844,1.60746945592127e-06,0.000144881658396207,0,0.00106371554306002,0,0,0.000644208736004364,0.000362060030718581,0.000698838757051249,0.00119175336545214,0,0,0.00100449939583531,0,5.11369051181417e-05,0.000215843236244293,0,0,0.000648464052026423,0,0,0.00023066278074216,0,0.000796921525834607,0,0.00118354934856843,2.59418069833796e-05,0.00232972931838182,0.000142499447416091
"SALVADEHYPOX-PWY",0.00366194068193468,0.00244376630432153,0.00130570733201945,0.00226961666785618,0.00252763239092722,0.00277101852531471,0.00420235961506825,0.00282992679676875,0.00251640186882798,0.00257437953114469,0.00132259025931773,0.00146518219186723,0.00143180610964997,0.00285606817376421,0.00338746108887814,0.00274561526982788,0.00263579076644712,0.00266046528387078,0.00482972270295769,0.00317039112887094,0.00292912106537152,0.00273528947917726,0.00242503049193493,0.00321821148497955,0.00238204966180889,0.00407598393572214,0.0028082107633876,0.00164466828964911,0.00282356044707377,0.00318086453955227,0.00240406717796867,0.00326321245014505,0.0046423996152157,0.00194485020447116,0.00256119774893408,0.00268904338772366,0.00252174355632909,0.00110252291730636,0.00243142403686465,0.0031126538679356,0.00278600212678791,0.00550444105802242,0.00346155008583422,0.00444295099339804,0.00271406703026399
"SER-GLYSYN-PWY",0.00710650035798479,0.00753337957355768,0.00700578800017831,0.00657962770552989,0.00701249188070943,0.00707609040648073,0.00721615325670505,0.00699644901242682,0.00774851173726822,0.00737323247588211,0.00710038362940597,0.00713262928507436,0.00742230400002415,0.00745356577736637,0.00740011555935786,0.00676648673251904,0.00737074359516602,0.00742607408099565,0.00646776273343927,0.00678375053854331,0.00787977196969982,0.00704906440931515,0.00704217494303519,0.00718761434191607,0.00719516319830774,0.00821822921441968,0.00735674896341483,0.00750361555018826,0.00746344080103665,0.00747614001660502,0.00724092157263322,0.00774100770380669,0.00762790910796914,0.00776025721015752,0.00696194487331434,0.007470228772243,0.00746681762159396,0.00750093743859302,0.00811441487287642,0.00713793213866505,0.00691493924204328,0.00698210685213564,0.00726196592362143,0.00719695371923945,0.00672945792304497
"SO4ASSIM-PWY",0.00582455324463017,0.00519014856064439,0.00594865342904092,0.00565719176709657,0.00445466989478847,0.00502211714817366,0.00564088747460986,0.00512188189020954,0.00419185250884548,0.00607187537524954,0.0060869409285816,0.00589859857366003,0.00518300972627413,0.00618887991457917,0.00630610964850375,0.00483525310490624,0.00401834712630126,0.006188621743095,0.00471208250447724,0.00517002681044932,0.00538690689682003,0.00515861087256254,0.00531613480601706,0.00487198262517519,0.0056099920417397,0.00597129590885639,0.00509665158155253,0.00517195058138711,0.00566584043572315,0.00535601079667049,0.00563143827832281,0.00613576089464383,0.00444693353181684,0.00539398943698366,0.00596978851057211,0.0042917384787847,0.00460882356915722,0.0050960742674884,0.00510634418149617,0.00495138593350652,0.00540912891612822,0.00565070226659918,0.00510594297074359,0.00572070264506299,0.00491079692132195
"SUCSYN-PWY",0.000528713590655293,0,0.00221663829534944,0.00191269719276221,0,0.000959655061273519,0,0.00105107270774809,0.000591655543016671,0.00071346116761127,0.00143885804502445,0.00231815870685262,0.000978108792706413,0.000910265933913757,0,0.00103300547261438,0.00117017283570314,0.00109344287062797,0,0.00187381893133084,0.00050956490990067,0.000904115486585104,0.00108316061987763,0.00102205097240234,0.000944347926545088,0.00157609827932302,0.000473850165164285,0.000631941538160789,0.0010803530698458,0.000867836375692877,0.001045135772832,0.00116257161554948,0.000464779668945392,0.000678457182790057,0.00217753187967464,0.000527964968109317,0,0.0014887268621053,0.000951521200130504,0.000734783192274585,0.000602157648840327,0.000617508669925385,0.000124550766256769,0.00173606746172797,0.000562321116002897
"SULFATE-CYS-PWY",0.00597690967402096,0.00565200075237537,0.00656331650769124,0.00626442172551935,0.00541397711567979,0.00604388221173644,0.00632352109954954,0.00551715125292237,0.00537799440158191,0.00626520615273028,0.00621067832735946,0.00649961483502511,0.00604609022450702,0.00599801169972075,0.00693315556148798,0.00570822090203272,0.00490247494081654,0.0063253309991696,0.005721928610184,0.00540902657668086,0.00521737882825192,0.00603719915093685,0.00615402181583347,0.00567516373142836,0.00655821453733159,0.00558541640625692,0.00572790412427194,0.00600541501539872,0.00605965292669952,0.00624264249437611,0.00634573778951182,0.00611839203896705,0.00560770472142093,0.00643515868912321,0.0063948536823703,0.00526061037060758,0.00574597604370494,0.00584794384059168,0.00579352462038287,0.00592146386952629,0.00591586973015662,0.00643855473260983,0.00598761539127885,0.00606969104547251,0.00571984467230052
"TCA",0.00696848712635583,0.00741012878465974,0.0078242746471253,0.00676089670170297,0.00728360867647803,0.00763631761999786,0.0076540906379912,0.00716065708837915,0.00698387611431168,0.00763114624588935,0.00744496243632945,0.00732757939127879,0.00719796700191729,0.00744074399493212,0.00802001075262255,0.00693355441730075,0.00658605734529,0.00726627360486714,0.00610180117071442,0.00629784679874724,0.00694600234672419,0.00799767494981777,0.00724783866933054,0.00714996640115099,0.00787661487258161,0.00746587642004783,0.00720602347983324,0.00831775145367913,0.00736171026314643,0.00694423686104162,0.00801166819156113,0.00698103346047679,0.00714013421882258,0.00837951321028594,0.00750573643980712,0.00661287596609,0.0081588180226545,0.00813841894171046,0.00748359310543205,0.00783419830386465,0.00796616766215881,0.00726677712616026,0.00784866184484058,0.00681098497269167,0.00818776509971726
"TCA-GLYOX-BYPASS",0.00232658905618024,0.0037532763523227,0.00337570538663661,0.00307638946133819,0.00387547379500565,0.00410414106888901,0.00328986922456058,0.00263954791036903,0.00201184301922365,0.00323245853059564,0.00321597011376559,0.00381156938566005,0.00334274355925317,0.00256544224857813,0.00389326949220026,0.00410573580862571,0.00187596034938973,0.00237488201935669,0.00429985319190127,0.00401314337635369,0.00237612267965163,0.0040229575210368,0.00380791840335199,0.00282315272689209,0.00463363283769764,0.00218637613999914,0.00202443489563193,0.00354371924514763,0.00250910804027383,0.00204250578799259,0.00454683803182362,0.00299077828709199,0.00161891349293995,0.00391471800290667,0.00360959331105081,0.00265649739267871,0.00299825321722588,0.00372016599434882,0.00181570740472774,0.0032092314167699,0.00480524894553069,0.00397911768399302,0.00389663944024491,0.00257795706469388,0.00328453932146869
"TEICHOICACID-PWY",0,0,0,0.000453944339419123,0,0,4.16151359435264e-05,0.000869080509710146,6.1740529896145e-05,0,0,0,0,0,0,4.01290647729969e-05,9.01635686409999e-05,7.73984162480333e-05,0,0,0.000157337688401784,0,1.46524181044166e-05,0,0,0,0,0,0,0.000261194438539187,0,0,0.000143009171410002,6.29149464915205e-05,0,0.000174702895120876,0,0,0.000190714051259755,0,0,0,0,2.23646754368847e-05,0
"THISYN-PWY",0.00452096083841668,0.00340562605842646,0.00398267472539774,0.00430411727852445,0.00365947989631781,0.00344068084919071,0.00370952706733417,0.00407478417577219,0.00457729019985048,0.00462009302745878,0.00458214381371639,0.00351846643708228,0.0036010644233622,0.00432953090412694,0.00417803956357117,0.00347645831666428,0.00526035903531898,0.00460867630172991,0.00375599552925022,0.00330410466120753,0.0055522484211799,0.00242429839959183,0.00324516518312878,0.00487525701538027,0.00349984644378497,0.00151222254286944,0.00509416517337918,0.00479417236511937,0.00405830106736325,0.0053930148897233,0.00292220297124781,0.00365000214692742,0.00500650227384585,0.00391786567157261,0.00274832913493058,0.00528920655647726,0.00407555485631835,0.00362888696275277,0.00510821728984805,0.00314641156079856,0.00360393093961668,0.00362459316665756,0.00277276519356699,0.00404891832160653,0.00425696084146049
"THRESYN-PWY",0.00682504182100941,0.00756366324578495,0.00724509100546238,0.00696219307264641,0.0071227476875389,0.00677059918579365,0.00771142345689618,0.006481828906629,0.00735670851476195,0.00718175541585957,0.00711930494678014,0.00659972845166982,0.00734259131266691,0.00728673273734641,0.00688863684746315,0.00723047488729421,0.00691515802852666,0.00712424251490813,0.00545879799801575,0.00638797646813428,0.00725854793453138,0.0070919603869277,0.00732117020788028,0.00675191985573995,0.00669351755669747,0.00686627258679053,0.00747591175477634,0.00700965827088249,0.00697086269815101,0.00735810546906674,0.00679740614187044,0.00707779862050487,0.00692478684618345,0.00732746155321748,0.00697638920703757,0.00724304448199917,0.00674946911775401,0.00640257720553426,0.00825104507297292,0.00723634582554921,0.00661470790274911,0.00699892510117615,0.00698771203018961,0.00628489752282115,0.00748829518795928
"TRNA-CHARGING-PWY",0.00617059407626194,0.00675739908387392,0.00628732553204546,0.00599202971566556,0.00622955954314814,0.00600450069217437,0.00659512365145739,0.00617739886661114,0.00644555950641933,0.00645615493901774,0.00628543704630639,0.00600684295201997,0.00671686917954138,0.00648969495012956,0.00618294697783748,0.00580032502597866,0.00610158941152513,0.00648819290969578,0.00508351568008495,0.00555023636558604,0.00651569630733633,0.00658506897489584,0.00598641931789174,0.00602134441741259,0.00622977532723051,0.00654780308419513,0.00641590193884223,0.00676927680513066,0.0063380744141989,0.00642477684802375,0.00646294050013723,0.00599073412796121,0.00612746523937092,0.00686637493368497,0.00588369323683598,0.00646329630250761,0.00678685089275719,0.006848540788531,0.00710351181010861,0.00621866613278985,0.00640896709351891,0.00591565866076918,0.00646032195321496,0.00564839804804759,0.00668246788249031
"TRPSYN-PWY",0.00673785600451454,0.00712750150690926,0.00686588666830972,0.00628999429150129,0.00665870113140667,0.00667321459023702,0.00720156256052494,0.0066813576919372,0.00697828845255306,0.00702724480622804,0.00696856842256416,0.00650061594755207,0.00712151490890026,0.00704226049332119,0.00724141289522071,0.00623638146098093,0.00606701294342976,0.00696129447877833,0.00547127611282245,0.00576974921279626,0.0064877422961408,0.00719649355732807,0.00648455717245033,0.00638289667420241,0.00682522719558128,0.00710633830580385,0.00598787908351016,0.0069513375525875,0.00683071144073878,0.00603598307145984,0.0070965183030045,0.00643728351894077,0.00645174833252566,0.00758483204880191,0.00665337689917082,0.00607412009592137,0.00712922989617875,0.0061557350338767,0.00638025136554216,0.00699009003421517,0.00654409381407431,0.00647509309724463,0.00674488075513373,0.00587935949776575,0.00728722370538309
"TYRFUMCAT-PWY",0.00112606935716582,0.000318924088704883,0.000733273478333285,0.00107457582455901,0.00100143904366098,0.000979297249699009,0.000251140423825284,0.000574684187880768,0.000645344057141533,0.00025507355956999,0.00066364735333184,0.000772344787113677,0.000202346059439342,0.000190300528052965,0.00041847636569761,0.00100155384975125,0.00103130917461161,0.000834653040417776,0.00217577412211548,0.00139602775440575,0.000579807640509812,0.000119699663854231,0.00121131098607695,0.000754789096968766,0.000570609890389917,2.06732699719667e-05,0.000623425795913889,0.000622547254632595,0.000537604309831025,0.000482035705867171,0.000821227869779727,0.00104324436643153,0.00122319372479407,0.000258378694129787,0.00052336223953146,0.000820958125015813,8.43657217465237e-05,0,0.000319118027886351,0.0012059457157742,0.000482104540057285,0.00121488611039424,0.000799456451541785,0.00146018337039249,0.000667717886404886
"UBISYN-PWY",0.00299715196251649,0.00395176303529692,0.00309384208496879,0.00325050121893682,0.00358548668081362,0.00464996167364881,0.00249507717455516,0.00272003761947406,0.00219882403549949,0.00268152290126019,0.00329655930209203,0.00368365438051896,0.00316961220305338,0.00243218341326835,0.00473410685103038,0.00405826306889958,0.00230879213775017,0.00211086227492655,0.00360520656691557,0.00383129168541639,0.00213568823553523,0.00330681114833629,0.00341246086154772,0.00291418509930883,0.00395310729318137,0.00321726059052056,0.00205301230083145,0.00417663159229073,0.00313894139350816,0.00197234896821896,0.00418605629230412,0.00339393537965379,0.00283717152657804,0.00353416056451441,0.00322635634503047,0.00343285494714115,0.00345261940011951,0.00371485654178878,0.00176192509587618,0.00342860185695278,0.004342585507555,0.00306749484749627,0.00428018370156589,0.00366163094596723,0.00353687615906754
"UDPNAGSYN-PWY",0.00419753790864906,0.00584897025744668,0.00452998649232718,0.00460636322519645,0.00458815563432032,0.0042753715448713,0.0035356999719009,0.00517630834479531,0.00397520675609046,0.00412375992842561,0.0041860417354073,0.00444520744090137,0.00461512444873218,0.00439201275726959,0.00568232758941924,0.00519318999543036,0.00465570881037132,0.0038475273068988,0.00428647337245943,0.00540240217650184,0.00532794430320913,0.00511054783267022,0.0040250944658158,0.00426292230964347,0.00510325955637971,0.00570744285107347,0.0042275844721487,0.00480343524899861,0.00398036321188502,0.00452787461783859,0.00523871239315559,0.0047733934132978,0.00416382294002242,0.00506746293537976,0.0050339058151593,0.00497111084021093,0.00511673734812137,0.00459316831437692,0.00449346111457424,0.00379842130289231,0.00476927069428065,0.00394584699932169,0.00494664600809339,0.0042826588293135,0.00445331726129901
